ID,C_SWIFT_C,CLASS_ID
140443946497,MELNUS3CCUS,CL_BANK_F
140443946547,MELNUS3CMCH,CL_BANK_F
140443946599,MHCBNL2ADNB,CL_BANK_F
140443946649,MIDLGB2195W,CL_BANK_F
140443946699,MIDLGB2195X,CL_BANK_F
140443946749,MIDLGB2195Y,CL_BANK_F
140443946800,MIDLGB2195Z,CL_BANK_F
140443946852,MIDLGB2196A,CL_BANK_F
140443946902,MIDLGB2196B,CL_BANK_F
140443946952,MIDLGB2196C,CL_BANK_F
140443947002,MIPSIT21XXX,CL_BANK_F
140443947056,MKAGDEFFCON,CL_BANK_F
140443947106,MKAGDEFFFOA,CL_BANK_F
140443947156,MKAGDEFFINV,CL_BANK_F
140443947206,MKAGDEFFSFX,CL_BANK_F
140443947256,MKAGDEFFXXX,CL_BANK_F
140443947310,MRMDUS33PBC,CL_BANK_F
140443947372,MVOGAT22XXX,CL_BANK_F
140443947428,NARRIT31XXX,CL_BANK_F
140443947489,NBEGEGCX237,CL_BANK_F
140443947539,NBEGEGCX560,CL_BANK_F
140443947589,NBEGEGCX561,CL_BANK_F
140443947639,NBEGEGCX562,CL_BANK_F
140443947689,NBEGEGCX563,CL_BANK_F
140443947739,NBEGEGCX564,CL_BANK_F
140443947792,NBEGEGCX565,CL_BANK_F
140443947842,NBEGEGCX585,CL_BANK_F
140443947892,NBPLPLPWSEA,CL_BANK_F
140443947942,NBPLPLPWSEB,CL_BANK_F
140443947992,NDEADKKK064,CL_BANK_F
140443948042,NDEADKKK068,CL_BANK_F
140443948092,NDEADKKK085,CL_BANK_F
140443948142,NDEADKKKBCC,CL_BANK_F
140443948192,NDEADKKKCLS,CL_BANK_F
140443948245,NDEADKKKFSI,CL_BANK_F
140443948295,NDEADKKKNCL,CL_BANK_F
140443948345,NDEADKKKNKK,CL_BANK_F
140443948395,NDEADKKKPFR,CL_BANK_F
140443948445,NDEADKKKRIN,CL_BANK_F
140443948495,NDEADKKKROD,CL_BANK_F
140443948545,NDEADKKKSPX,CL_BANK_F
140443948595,NDEADKKKSVB,CL_BANK_F
140443948645,NDEADKKKTSY,CL_BANK_F
140443948695,NDEADKKKXXX,CL_BANK_F
140443948745,NDEAFIHH030,CL_BANK_F
140443948795,NDEAFIHHISA,CL_BANK_F
140443948845,NDEAFIHHNCL,CL_BANK_F
140443948895,NDEAFIHHNFC,CL_BANK_F
140443948945,NDEAFIHHNFF,CL_BANK_F
140443948995,NDEAFIHHNFH,CL_BANK_F
140443949045,NDEAFIHHNMB,CL_BANK_F
140443949098,NDEAFIHHTRI,CL_BANK_F
140443949148,NDEAFIHHXXX,CL_BANK_F
140443949198,NDEALUL2XXX,CL_BANK_F
140443949248,NDEANOKKNCL,CL_BANK_F
140443949298,NDEANOKKNEK,CL_BANK_F
140443949348,NDEANOKKNKR,CL_BANK_F
140443949398,NDEANOKKVPU,CL_BANK_F
140443949448,NDEANOKKXXX,CL_BANK_F
140443949498,NDEASGSGXXX,CL_BANK_F
140443949548,NDEAUS3NUIF,CL_BANK_F
140443949598,NDEAUS3NXXX,CL_BANK_F
140443949648,NESBPLPWFMB,CL_BANK_F
140443949698,NESBPLPWXXX,CL_BANK_F
140443949765,NLCUGB21XXX,CL_BANK_F
140443949815,NMEQESM1XXX,CL_BANK_F
140443949865,NODVPHM1XXX,CL_BANK_F
140443949917,NSESITM1XXX,CL_BANK_F
140443949968,NTCCCAT1XXX,CL_BANK_F
140443950021,OLSNUS44XXX,CL_BANK_F
140443950071,OPLULUL1XXX,CL_BANK_F
140443950127,PARBESMXTRB,CL_BANK_F
140443950177,POCCUS41XXX,CL_BANK_F
140443950229,PREIUS66XXX,CL_BANK_F
140443950279,PRIBBSNSXXX,CL_BANK_F
140443950333,PRVIIT22XXX,CL_BANK_F
140443950383,PUILBEBBTG2,CL_BANK_F
140443950449,RLNWATWWPDF,CL_BANK_F
140443950507,ROSKRUMMXXX,CL_BANK_F
140443950561,RUTNPHM1XXX,CL_BANK_F
140443950706,SBICTZTXXXX,CL_BANK_F
140443950759,SBINBE2X668,CL_BANK_F
140443950821,SBOSDEMX500,CL_BANK_F
140443950871,SBOSUS3TING,CL_BANK_F
140443950921,SBOSUS3TNBR,CL_BANK_F
140443950973,SBOSUSQ1GO9,CL_BANK_F
140443951024,SBOSUSQ1GP1,CL_BANK_F
140443951074,SBOSUSQ1GP2,CL_BANK_F
140443951124,SBOSUSQ1GP3,CL_BANK_F
140443951174,SBOSUSQ1GP4,CL_BANK_F
140443951226,SBOSUSQ1GP5,CL_BANK_F
140443951277,SBOSUSQ1GP6,CL_BANK_F
140443951327,SBOSUSQ1GP7,CL_BANK_F
140443951377,SBOSUSQ1GP8,CL_BANK_F
140443951427,SBOSUSQ1GP9,CL_BANK_F
140443951477,SBZAZAJJBPO,CL_BANK_F
140443951535,SEIOGB2LG68,CL_BANK_F
140443951588,SELGGB21XXX,CL_BANK_F
140443951638,SEPBIRTHNEG,CL_BANK_F
140443951689,SHCDCNB1XXX,CL_BANK_F
140443951739,SHRGGB2LXXX,CL_BANK_F
140443951789,SLRCCNB1XXX,CL_BANK_F
140443951840,SLROCNB1XXX,CL_BANK_F
140443951890,SLRRCNB1XXX,CL_BANK_F
140443951940,SMTOCATTXXX,CL_BANK_F
140443951991,SNSBNL2ABOS,CL_BANK_F
140443952043,SNSBNL2ASFM,CL_BANK_F
140443952093,SNSBNL2AXXX,CL_BANK_F
140443952147,SOININ55TPY,CL_BANK_F
140443952200,SOLVBEBBXXX,CL_BANK_F
140443952250,SSCIUS33FER,CL_BANK_F
140443952300,SSISKRSSXXX,CL_BANK_F
140443952399,SUNDUS33FID,CL_BANK_F
140443952449,SWRMCNB1XXX,CL_BANK_F
140443952503,TAHLEE21XXX,CL_BANK_F
140443952553,TAHUEE21XXX,CL_BANK_F
140443952603,TCONUS44XXX,CL_BANK_F
140443952667,TEEIITR1XXX,CL_BANK_F
140443952720,TEFGESMMXXX,CL_BANK_F
140443952770,THOSHKH1XXX,CL_BANK_F
140443952820,TIPSITM1XXX,CL_BANK_F
140443952874,TMPAIT21XXX,CL_BANK_F
140443952926,TORMCNB1XXX,CL_BANK_F
140443952976,TRNANANXXXX,CL_BANK_F
140443953030,TSWQQAQAXXX,CL_BANK_F
140443953080,TWOSITM1MFD,CL_BANK_F
140443953130,TWOSITM1PFD,CL_BANK_F
140443953182,UABULT21XXX,CL_BANK_F
140443953235,UBINBE22AWP,CL_BANK_F
140443953291,VBAAVNVX502,CL_BANK_F
140443953341,VBVZHR22XXX,CL_BANK_F
140443953392,VSGKAT2K101,CL_BANK_F
140443953445,VSGKAT2K102,CL_BANK_F
140443953495,VSGKAT2K104,CL_BANK_F
140443953545,VSGKAT2K109,CL_BANK_F
140443953595,VSGKAT2K116,CL_BANK_F
140443953645,VSGKAT2K117,CL_BANK_F
140443953695,VSGKAT2K130,CL_BANK_F
140443953748,WEBCUS33XXX,CL_BANK_F
140443953813,ZECPUA2NXXX,CL_BANK_F
140443953870,ZKWGAT2WXXX,CL_BANK_F
140614985110,,CL_BANK_N
140614985161,,CL_BANK_N
140614985211,,CL_BANK_N
140614985261,,CL_BANK_N
140614985311,,CL_BANK_N
140614985361,,CL_BANK_N
140614985411,,CL_BANK_N
140614985461,,CL_BANK_N
140614985511,,CL_BANK_N
140614985561,,CL_BANK_N
140614985611,,CL_BANK_N
140614985661,,CL_BANK_N
140614985711,,CL_BANK_N
140614985761,,CL_BANK_N
140614985811,,CL_BANK_N
140614986021,,CL_BANK_N
140614986071,,CL_BANK_N
140614986121,,CL_BANK_N
140614986171,,CL_BANK_N
140614986220,,CL_BANK_N
140614986270,,CL_BANK_N
140731273814,,CL_BANK_N
140731273864,,CL_BANK_N
140731273914,,CL_BANK_N
140731273964,,CL_BANK_N
140731274014,,CL_BANK_N
140731274064,,CL_BANK_N
140731274114,,CL_BANK_N
140731274164,,CL_BANK_N
140731274214,,CL_BANK_N
140731274264,,CL_BANK_N
140731274314,,CL_BANK_N
140731274364,,CL_BANK_N
140731274414,,CL_BANK_N
140731274464,,CL_BANK_N
140731274514,,CL_BANK_N
140731274564,,CL_BANK_N
140745338931,,CL_BANK_N
140745338982,,CL_BANK_N
140745339032,,CL_BANK_N
140745339082,,CL_BANK_N
140745339132,,CL_BANK_N
140745339182,,CL_BANK_N
140745339232,,CL_BANK_N
140745339282,,CL_BANK_N
140745339332,,CL_BANK_N
140745339382,,CL_BANK_N
140745339432,,CL_BANK_N
140745339482,,CL_BANK_N
140745339532,,CL_BANK_N
140746073740,,CL_BANK_N
140746073795,,CL_BANK_N
140746073845,,CL_BANK_N
140746073895,,CL_BANK_N
140748547872,,CL_BANK_N
140748547922,,CL_BANK_N
140750272810,,CL_BANK_N
140750381236,,CL_BANK_N
140750381288,,CL_BANK_N
140220017182,CRGEITG1271,CL_BANK_F
140220017232,CRGEITG1272,CL_BANK_F
140220017282,CRGEITG1273,CL_BANK_F
140220017332,CRGEITG1275,CL_BANK_F
140220017382,CRGEITG1276,CL_BANK_F
140220017432,CRGEITG1277,CL_BANK_F
140220017482,CRGEITG1278,CL_BANK_F
140220017532,CRGEITG1279,CL_BANK_F
140220017582,CRGEITG1280,CL_BANK_F
140220017632,CRGEITG1282,CL_BANK_F
140220017682,CRGEITG1283,CL_BANK_F
140220017732,CRGEITG1284,CL_BANK_F
140220017782,CRGEITG1286,CL_BANK_F
140220017832,CRGEITG1288,CL_BANK_F
140220017882,CRGEITG1290,CL_BANK_F
140220017932,CRGEITG1291,CL_BANK_F
140220017982,CRGEITG1292,CL_BANK_F
140220018032,CRGEITG1293,CL_BANK_F
140220018082,CRGEITG1294,CL_BANK_F
140220018132,CRGEITG1295,CL_BANK_F
140220018182,CRGEITG1296,CL_BANK_F
140220018232,CRGEITG1297,CL_BANK_F
140220018282,CRGEITG1299,CL_BANK_F
140220018332,CRGEITG1313,CL_BANK_F
140220018382,CRGEITG1328,CL_BANK_F
140220018432,CRGEITG1329,CL_BANK_F
140220018482,CRGEITG1332,CL_BANK_F
140220018532,CRGEITG1333,CL_BANK_F
140220018582,CRGEITG1335,CL_BANK_F
140220018632,CRGEITG1337,CL_BANK_F
140220018682,CRGEITG1338,CL_BANK_F
140220018732,CRGEITG1339,CL_BANK_F
140220018782,CRGEITG1340,CL_BANK_F
140220018832,CRGEITG1342,CL_BANK_F
140220018882,CRGEITG1344,CL_BANK_F
140220018932,CRGEITG1345,CL_BANK_F
140220018982,CRGEITG1346,CL_BANK_F
140220019032,CRGEITG1347,CL_BANK_F
140220019082,CRGEITG1348,CL_BANK_F
140220019132,CRGEITG1351,CL_BANK_F
140220019182,CRGEITG1352,CL_BANK_F
140220019232,CRGEITG1354,CL_BANK_F
140220019282,CRGEITG1356,CL_BANK_F
140220019332,CRGEITG1357,CL_BANK_F
140220019382,CRGEITG1358,CL_BANK_F
140220019432,CRGEITG1359,CL_BANK_F
140220019482,CRGEITG1360,CL_BANK_F
140220019532,CRGEITG1362,CL_BANK_F
140220019582,CRGEITG1364,CL_BANK_F
140220019632,CRGEITG1365,CL_BANK_F
140220019682,CRGEITG1366,CL_BANK_F
140220019732,CRGEITG1367,CL_BANK_F
140220019782,CRGEITG1368,CL_BANK_F
140220019832,CRGEITG1369,CL_BANK_F
140220019883,CRGEITG1370,CL_BANK_F
140220019933,CRGEITG1371,CL_BANK_F
140220019983,CRGEITG1372,CL_BANK_F
140220020033,CRGEITG1373,CL_BANK_F
140220020083,CRGEITG1374,CL_BANK_F
140220020133,CRGEITG1375,CL_BANK_F
140220020183,CRGEITG1376,CL_BANK_F
140220020233,CRGEITG1377,CL_BANK_F
140220020283,CRGEITG1378,CL_BANK_F
140220020333,CRGEITG1379,CL_BANK_F
140220020383,CRGEITG1380,CL_BANK_F
140220020433,CRGEITG1381,CL_BANK_F
140220020483,CRGEITG1382,CL_BANK_F
140220020533,CRGEITG1383,CL_BANK_F
140220020583,CRGEITG1384,CL_BANK_F
140220020633,CRGEITG1385,CL_BANK_F
140220020683,CRGEITG1386,CL_BANK_F
140220020733,CRGEITG1387,CL_BANK_F
140220020783,CRGEITG1388,CL_BANK_F
140220020833,CRGEITG1390,CL_BANK_F
140220020883,CRGEITG1391,CL_BANK_F
140220020933,CRGEITG1413,CL_BANK_F
140220020983,CRGEITG1414,CL_BANK_F
140220021033,CRGEITG1417,CL_BANK_F
140220021083,CRGEITG1427,CL_BANK_F
140220021133,CRGEITG1446,CL_BANK_F
140220021183,CRGEITG1451,CL_BANK_F
140220021233,CRGEITG1452,CL_BANK_F
140220021283,CRGEITG1453,CL_BANK_F
140220021333,CRGEITG1459,CL_BANK_F
140220021383,CRGEITG1464,CL_BANK_F
140220021433,CRGEITG1466,CL_BANK_F
140220021483,CRGEITG1467,CL_BANK_F
140220021533,CRGEITG1469,CL_BANK_F
140220021583,CRGEITG1470,CL_BANK_F
140220021633,CRGEITG1471,CL_BANK_F
140220021683,CRGEITG1472,CL_BANK_F
140220021733,CRGEITG1473,CL_BANK_F
140220021783,CRGEITG1474,CL_BANK_F
140220021833,CRGEITG1475,CL_BANK_F
140220021883,CRGEITG1476,CL_BANK_F
140220021933,CRGEITG1477,CL_BANK_F
140220021983,CRGEITG1478,CL_BANK_F
140220022033,CRGEITG1479,CL_BANK_F
140220022083,CRGEITG1482,CL_BANK_F
140220022133,CRGEITG1486,CL_BANK_F
140220022183,CRGEITG1488,CL_BANK_F
140220022233,CRGEITG1489,CL_BANK_F
140220022283,CRGEITG1490,CL_BANK_F
140220022333,CRGEITG1491,CL_BANK_F
140220022383,CRGEITG1492,CL_BANK_F
140220022433,CRGEITG1493,CL_BANK_F
140220022483,CRGEITG1494,CL_BANK_F
140220022533,CRGEITG1495,CL_BANK_F
140220022583,CRGEITG1496,CL_BANK_F
140220022633,CRGEITG1497,CL_BANK_F
140220022683,CRGEITG1498,CL_BANK_F
140220022733,CRGEITG1499,CL_BANK_F
140220022783,CRGEITG1502,CL_BANK_F
140220022833,CRGEITG1503,CL_BANK_F
140220022883,CRGEITG1504,CL_BANK_F
140220022933,CRGEITG1506,CL_BANK_F
140220022983,CRGEITG1507,CL_BANK_F
140220023033,CRGEITG1508,CL_BANK_F
140220023083,CRGEITG1511,CL_BANK_F
140220023133,CRGEITG1512,CL_BANK_F
140220023183,CRGEITG1513,CL_BANK_F
140220023233,CRGEITG1514,CL_BANK_F
140220023283,CRGEITG1515,CL_BANK_F
140220023333,CRGEITG1516,CL_BANK_F
140220023383,CRGEITG1517,CL_BANK_F
140220023433,CRGEITG1518,CL_BANK_F
140220023483,CRGEITG1519,CL_BANK_F
140220023533,CRGEITG1520,CL_BANK_F
140220023583,CRGEITG1521,CL_BANK_F
140220023633,CRGEITG1522,CL_BANK_F
140220023683,CRGEITG1523,CL_BANK_F
140220023733,CRGEITG1524,CL_BANK_F
140220023783,CRGEITG1525,CL_BANK_F
140220023833,CRGEITG1526,CL_BANK_F
140220023883,CRGEITG1527,CL_BANK_F
140220023933,CRGEITG1528,CL_BANK_F
140220023983,CRGEITG1529,CL_BANK_F
140220024033,CRGEITG1530,CL_BANK_F
140220024083,CRGEITG1531,CL_BANK_F
140220024133,CRGEITG1532,CL_BANK_F
140220024183,CRGEITG1533,CL_BANK_F
140220024233,CRGEITG1536,CL_BANK_F
140220024283,CRGEITG1538,CL_BANK_F
140220024333,CRGEITG1539,CL_BANK_F
140220024383,CRGEITG1540,CL_BANK_F
140220024433,CRGEITG1541,CL_BANK_F
140220024483,CRGEITG1544,CL_BANK_F
140220024533,CRGEITG1545,CL_BANK_F
140220024583,CRGEITG1546,CL_BANK_F
140220024633,CRGEITG1547,CL_BANK_F
140220024683,CRGEITG1548,CL_BANK_F
140220024733,CRGEITG1549,CL_BANK_F
140219980436,BLOPIT22199,CL_BANK_F
140219980486,BLOPIT22200,CL_BANK_F
140219980536,BLOPIT22201,CL_BANK_F
140219980586,BLOPIT22202,CL_BANK_F
140219980636,BLOPIT22203,CL_BANK_F
140219980686,BLOPIT22204,CL_BANK_F
140219980736,BLOPIT22205,CL_BANK_F
140219980786,BLOPIT22206,CL_BANK_F
140219980836,BLOPIT22207,CL_BANK_F
140219980886,BLOPIT22208,CL_BANK_F
140219980936,BLOPIT22209,CL_BANK_F
140219980986,BLOPIT22210,CL_BANK_F
140219981036,BLOPIT22211,CL_BANK_F
140219981086,BLOPIT22212,CL_BANK_F
140219981136,BLOPIT22213,CL_BANK_F
140219981186,BLOPIT22214,CL_BANK_F
140219981236,BLOPIT22215,CL_BANK_F
140219981286,BLOPIT22216,CL_BANK_F
140219981336,BLOPIT22217,CL_BANK_F
140219981386,BLOPIT22218,CL_BANK_F
140219981436,BLOPIT22219,CL_BANK_F
140219981486,BLOPIT22220,CL_BANK_F
140219981536,BLOPIT22221,CL_BANK_F
140219981586,BLOPIT22222,CL_BANK_F
140219981636,BLOPIT22223,CL_BANK_F
140219981686,BLOPIT22224,CL_BANK_F
140219981736,BLOPIT22225,CL_BANK_F
140219981786,BLOPIT22226,CL_BANK_F
140219981836,BLOPIT22227,CL_BANK_F
140219981886,BLOPIT22228,CL_BANK_F
140219981936,BLOPIT22229,CL_BANK_F
140219981986,BLOPIT22230,CL_BANK_F
140219982036,BLOPIT22231,CL_BANK_F
140219982086,BLOPIT22232,CL_BANK_F
140219982136,BLOPIT22233,CL_BANK_F
140219982186,BLOPIT22234,CL_BANK_F
140219982236,BLOPIT22235,CL_BANK_F
140219982286,BLOPIT22236,CL_BANK_F
140219982336,BLOPIT22237,CL_BANK_F
140219982386,BLOPIT22238,CL_BANK_F
140219982436,BLOPIT22239,CL_BANK_F
140219982486,BLOPIT22240,CL_BANK_F
140219982536,BLOPIT22241,CL_BANK_F
140219982586,BLOPIT22242,CL_BANK_F
140219982636,BLOPIT22243,CL_BANK_F
140219982686,BLOPIT22244,CL_BANK_F
140219982736,BLOPIT22245,CL_BANK_F
140219982786,BLOPIT22246,CL_BANK_F
140219982836,BLOPIT22247,CL_BANK_F
140219982886,BLOPIT22248,CL_BANK_F
140219982936,BLOPIT22249,CL_BANK_F
140220034151,HCSEDEF1XXX,CL_BANK_F
140220034201,HELADEFFLBS,CL_BANK_F
140220034254,HOMHGB21XXX,CL_BANK_F
140220034305,HSBCBDDHCHG,CL_BANK_F
140220034355,HSBCBDDHXXX,CL_BANK_F
140220034405,HSBCCNSHGZF,CL_BANK_F
140220034457,HSBCMOMXAAM,CL_BANK_F
140220034507,HSBCMOMXXXX,CL_BANK_F
140220034557,HSBCMYKAXXX,CL_BANK_F
140220034607,HSBCPHMMCEB,CL_BANK_F
140220034657,HSBCPHMMSEC,CL_BANK_F
140220034707,HSBCPHMMTRY,CL_BANK_F
140220034757,HSBCPHMMXXX,CL_BANK_F
140220034807,HSBCTHBKXXX,CL_BANK_F
140220034858,HUAPAU21XXX,CL_BANK_F
140220034908,HXBKCNBJ22A,CL_BANK_F
140220034958,HXBKCNBJ340,CL_BANK_F
140220035009,IAICUS3WTFP,CL_BANK_F
140220035059,IBAZAZ2XXXX,CL_BANK_F
140220035113,IBOTTWTP888,CL_BANK_F
140220035163,IBOTTWTP999,CL_BANK_F
140220035213,IBOTTWTPOBU,CL_BANK_F
140220035263,IBOTTWTPXXX,CL_BANK_F
140220035323,ICBCAEABXXX,CL_BANK_F
140220035373,ICBKBEBBXXX,CL_BANK_F
140220035424,ICEPNL21XXX,CL_BANK_F
140220035474,ICRAITR1916,CL_BANK_F
140220035524,ICRAITR1917,CL_BANK_F
140220035574,ICRAITR1918,CL_BANK_F
140220035624,ICRAITR1919,CL_BANK_F
140220035674,ICRAITR1920,CL_BANK_F
140220035732,ICRAITR1NO1,CL_BANK_F
140220035782,ICRAITR1NO2,CL_BANK_F
140220035832,ICRAITR1NO3,CL_BANK_F
140220035882,ICRAITR1NO4,CL_BANK_F
140220035932,ICRAITR1NO5,CL_BANK_F
140220035982,ICRAITR1NO6,CL_BANK_F
140220036032,ICRAITR1NO7,CL_BANK_F
140220036082,ICRAITR1NO8,CL_BANK_F
140220036132,ICRAITR1NO9,CL_BANK_F
140220036182,ICRAITR1NOA,CL_BANK_F
140220036232,ICRAITR1NOC,CL_BANK_F
140220036282,ICRAITR1NOD,CL_BANK_F
140220036332,ICRAITR1NOF,CL_BANK_F
140220036382,ICRAITRRCL0,CL_BANK_F
140220036435,ICRAITRRNO0,CL_BANK_F
140220036489,IDPFSES1XXX,CL_BANK_F
140220036540,IMAAGB2BXXX,CL_BANK_F
140220036590,IMMMIT21XXX,CL_BANK_F
140220036641,INGBKRSSXXX,CL_BANK_F
140220036695,IOGEFRP1XXX,CL_BANK_F
140220036745,IRCEIE2DGOV,CL_BANK_F
140220036795,ISAEFRPPFDS,CL_BANK_F
140220036845,ISSCGMG1XXX,CL_BANK_F
140220036895,IVBBIRTHXXX,CL_BANK_F
140220036946,JAKAINBBAZD,CL_BANK_F
140220036996,JBRCCNBYXXX,CL_BANK_F
140220037046,JFIMHKHHCSD,CL_BANK_F
140220037096,JFIMHKHHKEY,CL_BANK_F
140220037146,JFIMHKHHNOM,CL_BANK_F
140220037196,JFIMHKHHTAM,CL_BANK_F
140220037246,JFIMHKHHUTO,CL_BANK_F
140220037296,JFIMHKHHXXX,CL_BANK_F
140220037348,JPMGBEBBMOM,CL_BANK_F
140220037398,JPMGBEBBXXX,CL_BANK_F
140220037448,JPMGDEFFXXX,CL_BANK_F
140220037498,KBGGNO2KXXX,CL_BANK_F
140220037548,KDHLNGLAXXX,CL_BANK_F
140220037598,KELRHUHAXXX,CL_BANK_F
140220037648,KHBAHKHHXXX,CL_BANK_F
140220037698,KOSRITM1XXX,CL_BANK_F
140220037753,LAPFDK21XXX,CL_BANK_F
140220037803,LASVISR1XXX,CL_BANK_F
140220037854,LEAEUS33XXX,CL_BANK_F
140220037904,LERRIT21XXX,CL_BANK_F
140220037954,LIFASES1XXX,CL_BANK_F
140220038004,LINLNOK1HC1,CL_BANK_F
140220038054,LINLNOK1HL1,CL_BANK_F
140220038104,LINLNOK1HL3,CL_BANK_F
140220038154,LINLNOK1HY1,CL_BANK_F
140220038204,LINLNOK1HY3,CL_BANK_F
140220038254,LINLNOK1LC1,CL_BANK_F
140220038304,LINLNOK1LC2,CL_BANK_F
140220038354,LINLNOK1LC3,CL_BANK_F
140220038404,LINLNOK1LC5,CL_BANK_F
140220038454,LINLNOK1LL1,CL_BANK_F
140220038504,LINLNOK1LL2,CL_BANK_F
140220038554,LINLNOK1LL3,CL_BANK_F
140220038604,LINLNOK1LL5,CL_BANK_F
140220038654,LINLNOK1LO1,CL_BANK_F
140220038704,LINLNOK1LY1,CL_BANK_F
140220038754,LINLNOK1LY2,CL_BANK_F
140220038804,LINLNOK1LY3,CL_BANK_F
140220038854,LINLNOK1LY5,CL_BANK_F
140220038904,LINLNOK1UC1,CL_BANK_F
140220038954,LINLNOK1UL1,CL_BANK_F
140220039004,LINLNOK1UY1,CL_BANK_F
140220039054,LINLNOK1XXX,CL_BANK_F
140220039104,LLRGGB2LXXX,CL_BANK_F
140220039170,LUFOSES1XXX,CL_BANK_F
140220039220,LVAVUYMMXXX,CL_BANK_F
140220039270,LYNTFRP1XXX,CL_BANK_F
140220039329,MBAGDEHHXXX,CL_BANK_F
140220039379,MBGCDE88XXX,CL_BANK_F
140220039432,MEMMSE21XXX,CL_BANK_F
140220039483,MEZNPKKALH2,CL_BANK_F
140220039534,MHCBATWWXXX,CL_BANK_F
140220039584,MHCBBEBBTGT,CL_BANK_F
140220039634,MHCBBEBBXXX,CL_BANK_F
140220039684,MHCBBRSPXXX,CL_BANK_F
140220039734,MHCBKYKXXXX,CL_BANK_F
140220039786,MHCBNL2AXXX,CL_BANK_F
140220039836,MIAEKRSEXXX,CL_BANK_F
140220039902,MMCAATWWXXX,CL_BANK_F
140220039952,MMPAATWWXXX,CL_BANK_F
140220040004,MOBWRUM1AND,CL_BANK_F
140220040054,MOBWRUM1ARH,CL_BANK_F
140220040104,MOBWRUM1BRN,CL_BANK_F
140220040154,MOBWRUM1CHL,CL_BANK_F
140220040204,MOBWRUM1CHT,CL_BANK_F
140220040254,MOBWRUM1EKT,CL_BANK_F
140220040304,MOBWRUM1IRK,CL_BANK_F
140220040354,MOBWRUM1IVN,CL_BANK_F
140220040404,MOBWRUM1IZH,CL_BANK_F
140220040454,MOBWRUM1KAZ,CL_BANK_F
140220040504,MOBWRUM1KHB,CL_BANK_F
140220040555,MOBWRUM1KMR,CL_BANK_F
140220040606,MOBWRUM1KRG,CL_BANK_F
140220040656,MOBWRUM1KRS,CL_BANK_F
140220040706,MOBWRUM1KUR,CL_BANK_F
140220040757,MOBWRUM1LIP,CL_BANK_F
140220040808,MOBWRUM1MRM,CL_BANK_F
140220040858,MOBWRUM1NVK,CL_BANK_F
140220040909,MOBWRUM1NZH,CL_BANK_F
140220040959,MOBWRUM1OBN,CL_BANK_F
140220041010,MOBWRUM1OMS,CL_BANK_F
140220041061,MOBWRUM1ORL,CL_BANK_F
140220041112,MOBWRUM1PNZ,CL_BANK_F
140220041162,MOBWRUM1PRM,CL_BANK_F
140220041215,MOBWRUM1RST,CL_BANK_F
140220041265,MOBWRUM1SAM,CL_BANK_F
140220041316,MOBWRUM1SML,CL_BANK_F
140220041367,MOBWRUM1STV,CL_BANK_F
140220041418,MOBWRUM1SUR,CL_BANK_F
140220041469,MOBWRUM1SYK,CL_BANK_F
140220041520,MOBWRUM1SYN,CL_BANK_F
140220041570,MOBWRUM1TMN,CL_BANK_F
140220041620,MOBWRUM1TMS,CL_BANK_F
140220041671,MOBWRUM1TVR,CL_BANK_F
140220041721,MOBWRUM1UFA,CL_BANK_F
140220041772,MOBWRUM1VOL,CL_BANK_F
140220041822,MOBWRUM1VOR,CL_BANK_F
140220041873,MOBWRUM1YOL,CL_BANK_F
140220041923,MOBWRUMMNVS,CL_BANK_F
140220041973,MOBWRUMMSPB,CL_BANK_F
140220042024,MOBWRUMMTRS,CL_BANK_F
140220042074,MOBWRUMMVLD,CL_BANK_F
140220042125,MOBWRUMMXXX,CL_BANK_F
140220042186,MRESIT21XXX,CL_BANK_F
140220042238,MRSIGB21XXX,CL_BANK_F
140220042289,MSBCCNBJ0A3,CL_BANK_F
140220042344,MTUSUS33XXX,CL_BANK_F
140220042394,MTUSUS3JXXX,CL_BANK_F
140220042446,MVOGAT22XXX,CL_BANK_F
140220042497,MYSFUS31XXX,CL_BANK_F
140220042549,NACFVNVHXXX,CL_BANK_F
140220042612,NAPRITM1XXX,CL_BANK_F
140220042668,NATXCAMMXXX,CL_BANK_F
140220042732,NBEGEGCX034,CL_BANK_F
140450218009,,CL_BANK_N
140467650389,,CL_BANK_N
140668650143,,CL_BANK_N
140668650194,,CL_BANK_N
140668650244,,CL_BANK_N
140668650294,,CL_BANK_N
140668650344,,CL_BANK_N
140668650394,,CL_BANK_N
140668650444,,CL_BANK_N
140668650494,,CL_BANK_N
140749083883,,CL_BANK_N
140749083933,,CL_BANK_N
140749083983,,CL_BANK_N
140749786469,,CL_BANK_N
140220042783,NBEGEGCX045,CL_BANK_F
140220042839,NESBPLPWFMB,CL_BANK_F
140220042889,NESBPLPWXXX,CL_BANK_F
140220042939,NETHGB3LEQU,CL_BANK_F
140220042990,NISSJPJ1XXX,CL_BANK_F
140220043041,NOICGB21XXX,CL_BANK_F
140220043092,NSSSITM1XXX,CL_BANK_F
140220043142,OBSSITM1XXX,CL_BANK_F
140220043194,OLBCCOBBXXX,CL_BANK_F
140220043244,OLLECOBBXXX,CL_BANK_F
140220043294,OMBLGHACXXX,CL_BANK_F
140220043344,ONPBCAT1XXX,CL_BANK_F
140220043394,OPRRIT31XXX,CL_BANK_F
140220043535,ORIGGBA1XXX,CL_BANK_F
140220043585,OSHKHKH1XXX,CL_BANK_F
